epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1082.33,0.56723,0.26634,0.06086,0.38814,0.83514,0.91459,0.9403,0.95856,0.80528,0.92397,0.95223,0.9723,0.92432,0.7172,0.23119,0.42506,0.50228,0.93784,0.000416,0.000416,0.000416
122,1091.41,0.56955,0.2546,0.05698,0.39312,0.83888,0.93614,0.92984,0.95728,0.81226,0.94741,0.94104,0.97383,0.92523,0.71544,0.23592,0.39588,0.53503,0.93392,0.0004028,0.0004028,0.0004028
123,1100.95,0.56749,0.21209,0.05043,0.38388,0.83857,0.92438,0.93502,0.95917,0.81217,0.93544,0.94621,0.97282,0.92607,0.70337,0.23272,0.37006,0.52733,0.9305,0.0003896,0.0003896,0.0003896
124,1110.53,0.56454,0.21084,0.04724,0.38887,0.83701,0.92256,0.9291,0.95206,0.79987,0.93738,0.94403,0.97094,0.9195,0.71975,0.23706,0.4059,0.5271,0.93534,0.0003764,0.0003764,0.0003764
125,1119.55,0.58329,0.22871,0.0584,0.39154,0.84504,0.91926,0.93097,0.9571,0.80643,0.934,0.9459,0.97186,0.92126,0.72753,0.24091,0.41468,0.55857,0.93908,0.0003632,0.0003632,0.0003632
126,1128.65,0.56374,0.20748,0.05151,0.37952,0.83991,0.91273,0.93655,0.9551,0.80733,0.92545,0.94961,0.97018,0.9201,0.70696,0.23899,0.43233,0.52981,0.92876,0.00035,0.00035,0.00035
127,1137.62,0.54248,0.2169,0.04274,0.37216,0.83155,0.91087,0.93426,0.95415,0.8054,0.92542,0.94919,0.97401,0.92177,0.71912,0.23802,0.43728,0.50457,0.93613,0.0003368,0.0003368,0.0003368
128,1146.56,0.55573,0.22784,0.04821,0.37576,0.82336,0.91241,0.92351,0.95043,0.80038,0.927,0.93843,0.97044,0.91942,0.7375,0.22814,0.43354,0.52877,0.94678,0.0003236,0.0003236,0.0003236
129,1155.62,0.55941,0.24083,0.05815,0.38615,0.83875,0.90551,0.9291,0.95254,0.79974,0.91824,0.94216,0.96861,0.91728,0.70843,0.23065,0.46627,0.526,0.93285,0.0003104,0.0003104,0.0003104
130,1164.44,0.5437,0.24191,0.05736,0.36705,0.83991,0.913,0.91978,0.95051,0.799,0.92782,0.9347,0.96707,0.91736,0.70827,0.23528,0.43536,0.51656,0.93205,0.0002972,0.0002972,0.0002972
131,1173.37,0.53803,0.22877,0.05099,0.36011,0.83808,0.92873,0.91604,0.94918,0.7993,0.94174,0.9291,0.96899,0.91841,0.73256,0.23611,0.42704,0.52279,0.94092,0.000284,0.000284,0.000284
132,1182.15,0.53725,0.20316,0.0453,0.37379,0.82923,0.93604,0.93284,0.95815,0.81281,0.94727,0.94403,0.9733,0.92547,0.71077,0.23489,0.40246,0.49941,0.9286,0.0002708,0.0002708,0.0002708
133,1191.31,0.53773,0.19629,0.05325,0.3682,0.83096,0.92413,0.9347,0.95413,0.80333,0.9352,0.9459,0.97054,0.9203,0.70354,0.23005,0.43036,0.49894,0.92698,0.0002576,0.0002576,0.0002576
134,1199.77,0.52348,0.22044,0.04331,0.3603,0.8244,0.93935,0.92469,0.95679,0.80965,0.95262,0.93775,0.97155,0.92537,0.71036,0.2257,0.44111,0.53262,0.93131,0.0002444,0.0002444,0.0002444
135,1208.35,0.54376,0.20384,0.04839,0.36795,0.83217,0.92231,0.93097,0.95674,0.81284,0.93525,0.94403,0.97118,0.92082,0.69399,0.23228,0.44511,0.4923,0.92929,0.0002312,0.0002312,0.0002312
136,1217.14,0.5379,0.21321,0.04503,0.35744,0.83016,0.93992,0.92724,0.95573,0.80765,0.95316,0.9403,0.97186,0.92146,0.71637,0.23779,0.44919,0.54569,0.93743,0.000218,0.000218,0.000218
137,1225.89,0.53441,0.2039,0.04258,0.36847,0.83555,0.92714,0.92589,0.95578,0.80882,0.94022,0.93895,0.97077,0.9231,0.72151,0.23568,0.44547,0.52865,0.93724,0.0002048,0.0002048,0.0002048
138,1234.57,0.52269,0.19142,0.04989,0.36472,0.83059,0.92605,0.93454,0.95989,0.81335,0.93529,0.94379,0.97185,0.92434,0.69594,0.23142,0.4389,0.50443,0.92435,0.0001916,0.0001916,0.0001916
139,1243.46,0.51565,0.21128,0.05198,0.35955,0.82759,0.92474,0.93284,0.96004,0.81315,0.93583,0.94403,0.97147,0.92121,0.69478,0.23232,0.45291,0.51698,0.92278,0.0001784,0.0001784,0.0001784
140,1252.16,0.50942,0.1976,0.04597,0.35356,0.83165,0.9175,0.93097,0.95452,0.80572,0.92853,0.94216,0.96817,0.91948,0.70929,0.22898,0.44478,0.50323,0.92915,0.0001652,0.0001652,0.0001652
141,1262.46,0.49995,0.19027,0.01664,0.34149,0.83757,0.91726,0.9291,0.9563,0.80896,0.92831,0.9403,0.96892,0.91893,0.68584,0.2418,0.46223,0.50034,0.92495,0.000152,0.000152,0.000152
142,1271.34,0.49137,0.1744,0.01103,0.33301,0.83229,0.9056,0.92724,0.94894,0.79755,0.92017,0.94216,0.96578,0.91796,0.71532,0.23728,0.48221,0.52053,0.93312,0.0001388,0.0001388,0.0001388
143,1280.25,0.48099,0.18404,0.01637,0.3397,0.82451,0.91212,0.92164,0.94942,0.80041,0.92505,0.9347,0.96464,0.91455,0.71576,0.24048,0.45903,0.53408,0.93386,0.0001256,0.0001256,0.0001256
144,1289.19,0.48679,0.16956,0.00852,0.33586,0.82174,0.91243,0.93303,0.95135,0.80375,0.92417,0.94216,0.96519,0.91559,0.7015,0.2406,0.46264,0.51824,0.92521,0.0001124,0.0001124,0.0001124
145,1297.98,0.47756,0.17859,0.01213,0.3366,0.82663,0.91089,0.92537,0.95008,0.79956,0.9238,0.93843,0.96535,0.91457,0.71167,0.24121,0.4602,0.53168,0.93025,9.92e-05,9.92e-05,9.92e-05
146,1306.9,0.4704,0.17182,0.00673,0.3257,0.82941,0.90854,0.92662,0.951,0.8042,0.92317,0.94155,0.96712,0.91717,0.70647,0.23797,0.45283,0.5204,0.93001,8.6e-05,8.6e-05,8.6e-05
147,1315.75,0.46941,0.16639,0.01174,0.32326,0.82786,0.90989,0.9291,0.95234,0.80408,0.92267,0.94216,0.96636,0.91894,0.70235,0.23727,0.45698,0.52629,0.93034,7.28e-05,7.28e-05,7.28e-05
148,1324.6,0.46421,0.17783,0.00921,0.33119,0.81449,0.90869,0.92837,0.95002,0.80476,0.9233,0.94325,0.96693,0.9183,0.70521,0.2369,0.45044,0.54053,0.93153,5.96e-05,5.96e-05,5.96e-05
149,1333.21,0.46952,0.17578,0.02097,0.32791,0.81853,0.90715,0.9296,0.95053,0.80363,0.92171,0.94452,0.96759,0.91881,0.71239,0.23624,0.44718,0.53228,0.93493,4.64e-05,4.64e-05,4.64e-05
150,1341.69,0.46577,0.17073,0.0094,0.32502,0.82585,0.90657,0.9291,0.94954,0.80321,0.92113,0.94403,0.96688,0.91738,0.7085,0.24043,0.44901,0.5349,0.93458,3.32e-05,3.32e-05,3.32e-05
