frame_idx,conf,x1,y1,x2,y2,cx,cy
998,0.6864544153213501,301.63592529296875,204.99380493164062,384.677978515625,277.5618896484375,343.1569519042969,241.27784729003906
999,0.7086743116378784,301.92169189453125,205.39952087402344,383.9847106933594,277.4063720703125,342.9532012939453,241.40294647216797
1000,0.711519181728363,301.9151916503906,205.40158081054688,383.9457092285156,277.4080810546875,342.9304504394531,241.4048309326172
1001,0.6390491724014282,302.08935546875,206.32424926757812,383.0362548828125,277.99053955078125,342.56280517578125,242.1573944091797
1002,0.6340499520301819,302.147705078125,206.82078552246094,382.54034423828125,278.00177001953125,342.3440246582031,242.4112777709961
1003,0.6230252981185913,302.1470947265625,206.4199676513672,382.8201599121094,278.0052490234375,342.48362731933594,242.21260833740234
1004,0.6468768119812012,302.18804931640625,206.68240356445312,382.61859130859375,277.9882507324219,342.4033203125,242.3353271484375
1005,0.6732231378555298,302.26324462890625,206.67864990234375,382.73443603515625,278.00970458984375,342.49884033203125,242.34417724609375
1006,0.6131316423416138,302.26123046875,206.28208923339844,383.62506103515625,278.09228515625,342.9431457519531,242.18718719482422
1007,0.541485071182251,302.05657958984375,206.1609649658203,383.6204833984375,278.1440734863281,342.8385314941406,242.15251922607422
1008,0.5933706760406494,302.1419677734375,206.64308166503906,382.75360107421875,278.00140380859375,342.4477844238281,242.3222427368164
1009,0.6027011275291443,302.365234375,207.07772827148438,382.3367614746094,277.90301513671875,342.3509979248047,242.49037170410156
1010,0.5611746311187744,301.980224609375,206.31021118164062,383.77197265625,278.0456848144531,342.8760986328125,242.17794799804688
1011,0.5569081902503967,301.8811340332031,205.76055908203125,384.2124938964844,278.01092529296875,343.04681396484375,241.8857421875
1012,0.6483706831932068,301.8652648925781,206.1452178955078,383.8411865234375,277.80938720703125,342.8532257080078,241.97730255126953
1013,0.6553842425346375,302.06536865234375,205.98175048828125,384.4635009765625,277.79437255859375,343.2644348144531,241.8880615234375
1014,0.6112949848175049,301.93328857421875,205.75579833984375,384.5445556640625,278.1260986328125,343.2389221191406,241.94094848632812
1015,0.5930413603782654,301.86444091796875,205.828857421875,384.399169921875,278.1153259277344,343.1318054199219,241.9720916748047
1016,0.6193707585334778,301.98565673828125,206.01544189453125,384.1654357910156,278.1731872558594,343.07554626464844,242.0943145751953
1017,0.5908221006393433,301.9283447265625,205.7621612548828,384.40252685546875,277.96478271484375,343.1654357910156,241.86347198486328
1018,0.6027294993400574,301.757080078125,205.68670654296875,384.5386962890625,278.07928466796875,343.14788818359375,241.88299560546875
1019,0.6012176871299744,301.8172607421875,205.63909912109375,384.5390625,278.0434265136719,343.17816162109375,241.8412628173828
1020,0.5611880421638489,301.8124694824219,205.63180541992188,384.8177490234375,278.32843017578125,343.3151092529297,241.98011779785156
1021,0.5411649346351624,301.74395751953125,206.19644165039062,384.5927734375,278.137939453125,343.1683654785156,242.1671905517578
1022,0.5449967384338379,301.8342590332031,206.16595458984375,384.00640869140625,278.0988464355469,342.9203338623047,242.1324005126953
1023,0.5189132690429688,301.8365478515625,206.00469970703125,384.19830322265625,278.1772766113281,343.0174255371094,242.0909881591797
1024,0.5021743774414062,301.8480224609375,205.94204711914062,384.156005859375,278.0688781738281,343.00201416015625,242.00546264648438
1025,0.4854190945625305,302.2308654785156,205.81727600097656,384.19232177734375,278.1288757324219,343.2115936279297,241.97307586669922
1026,0.5953097343444824,302.017578125,205.91807556152344,383.815673828125,277.9712219238281,342.9166259765625,241.94464874267578
1027,0.5407201647758484,302.0472106933594,205.82644653320312,384.2332763671875,277.8927917480469,343.14024353027344,241.859619140625
1028,0.5632510185241699,301.91986083984375,205.9211883544922,384.1929016113281,277.9488525390625,343.05638122558594,241.93502044677734
1029,0.6437598466873169,302.01556396484375,206.061767578125,383.7021789550781,277.91510009765625,342.85887145996094,241.98843383789062
1030,0.5964446067810059,302.0025939941406,205.865478515625,383.80712890625,277.9443054199219,342.9048614501953,241.90489196777344
1031,0.559661865234375,302.11224365234375,205.8859405517578,383.75177001953125,277.902587890625,342.9320068359375,241.8942642211914
1032,0.6174802184104919,301.89764404296875,206.21754455566406,383.6134948730469,277.98223876953125,342.7555694580078,242.09989166259766
1033,0.5938934087753296,301.7724609375,205.83270263671875,384.019775390625,278.0223083496094,342.8961181640625,241.92750549316406
1034,0.5728273391723633,301.7698974609375,206.04112243652344,384.21142578125,277.87530517578125,342.99066162109375,241.95821380615234
1035,0.559220016002655,301.8111572265625,206.02244567871094,384.12738037109375,277.72528076171875,342.9692687988281,241.87386322021484
1036,0.5025606155395508,301.75018310546875,205.72354125976562,384.4100341796875,277.8491516113281,343.0801086425781,241.78634643554688
1037,0.48497340083122253,301.7584228515625,206.17593383789062,384.487548828125,278.1142272949219,343.12298583984375,242.14508056640625
1038,0.531548023223877,301.98779296875,206.19537353515625,384.2888488769531,278.1126403808594,343.13832092285156,242.1540069580078
1039,0.4918549656867981,301.9937744140625,206.2115478515625,384.6006774902344,278.25604248046875,343.29722595214844,242.23379516601562
1040,0.5350552797317505,301.9646301269531,206.63356018066406,383.997314453125,278.22821044921875,342.98097229003906,242.4308853149414
1041,0.6059014797210693,302.11065673828125,206.77684020996094,383.73834228515625,278.34820556640625,342.92449951171875,242.5625228881836
1042,0.5219204425811768,302.28533935546875,206.52767944335938,384.4882507324219,278.2619934082031,343.3867950439453,242.39483642578125
1043,0.4982047379016876,302.1270446777344,206.45425415039062,384.40533447265625,278.3677978515625,343.2661895751953,242.41102600097656
1044,0.5090109705924988,302.11773681640625,206.26844787597656,384.99981689453125,278.60711669921875,343.55877685546875,242.43778228759766
1045,0.5033871531486511,302.2010498046875,206.3459930419922,385.1097412109375,278.66650390625,343.6553955078125,242.5062484741211
1046,0.4938395917415619,302.07293701171875,206.62042236328125,384.4356994628906,278.64892578125,343.2543182373047,242.63467407226562
1047,0.4817637801170349,302.22015380859375,206.8326873779297,384.2179870605469,278.68560791015625,343.2190704345703,242.75914764404297
1048,0.4823741018772125,302.0895080566406,207.0706787109375,384.39599609375,278.7547607421875,343.2427520751953,242.9127197265625
1049,0.5090999007225037,302.1339111328125,206.95587158203125,384.51324462890625,278.71710205078125,343.3235778808594,242.83648681640625
1050,0.48580145835876465,301.98736572265625,206.35723876953125,384.77886962890625,278.5286560058594,343.38311767578125,242.4429473876953
1051,0.48652738332748413,302.02191162109375,206.36183166503906,384.6583557128906,278.61004638671875,343.3401336669922,242.4859390258789
1052,0.5416446924209595,301.93377685546875,206.5054931640625,384.4351501464844,278.3717346191406,343.18446350097656,242.43861389160156
1053,0.5358191132545471,302.14459228515625,205.88104248046875,384.96014404296875,278.40179443359375,343.5523681640625,242.14141845703125
1054,0.5282413363456726,302.07440185546875,206.03956604003906,384.66229248046875,278.3099365234375,343.36834716796875,242.17475128173828
1055,0.4877038598060608,302.041015625,205.8431396484375,385.08612060546875,278.30804443359375,343.5635681152344,242.07559204101562
1056,0.5290868282318115,302.0816345214844,206.2452850341797,384.58905029296875,278.30908203125,343.33534240722656,242.27718353271484
1057,0.541273832321167,302.03094482421875,206.10557556152344,384.78619384765625,278.521484375,343.4085693359375,242.31352996826172
1058,0.5686904191970825,301.9873352050781,206.4876251220703,384.5732116699219,278.4739990234375,343.2802734375,242.4808120727539
1059,0.556121826171875,302.09930419921875,206.33303833007812,384.69036865234375,278.4839172363281,343.39483642578125,242.40847778320312
1060,0.5812898874282837,302.07208251953125,206.3939208984375,384.528564453125,278.4983825683594,343.3003234863281,242.44615173339844
1061,0.579677402973175,301.9280090332031,206.2766876220703,384.6825256347656,278.514404296875,343.3052673339844,242.39554595947266
1062,0.6032082438468933,301.98779296875,206.38262939453125,384.7305908203125,278.4878845214844,343.35919189453125,242.4352569580078
1063,0.5718165636062622,301.93670654296875,206.29776000976562,384.6563720703125,278.4823303222656,343.2965393066406,242.39004516601562
1064,0.6208627223968506,302.0093994140625,204.17510986328125,385.9912109375,278.6558837890625,344.00030517578125,241.41549682617188
1065,0.7909563779830933,298.5533752441406,199.07208251953125,387.18841552734375,277.54290771484375,342.8708953857422,238.3074951171875
1066,0.6319355368614197,291.1822509765625,197.2320098876953,386.262939453125,271.24005126953125,338.72259521484375,234.23603057861328
1067,0.8098527789115906,289.3977966308594,195.2193145751953,383.3294982910156,268.6297607421875,336.3636474609375,231.9245376586914
1068,0.8231813311576843,289.44439697265625,195.22943115234375,382.9512023925781,268.65106201171875,336.1977996826172,231.94024658203125
1069,0.8377408385276794,289.6130676269531,195.27947998046875,382.83404541015625,268.8960876464844,336.2235565185547,232.08778381347656
1070,0.8290113210678101,289.63775634765625,195.15542602539062,383.0034484863281,268.79229736328125,336.3206024169922,231.97386169433594
1071,0.835835337638855,289.605224609375,195.27987670898438,382.9644775390625,268.7716369628906,336.28485107421875,232.0257568359375
1072,0.8234550952911377,289.5332946777344,195.24639892578125,383.3072509765625,269.0697937011719,336.42027282714844,232.15809631347656
1073,0.8196227550506592,289.6461181640625,195.21258544921875,383.55047607421875,268.84112548828125,336.5982971191406,232.02685546875
1074,0.7275834083557129,289.52301025390625,195.60557556152344,382.3711242675781,268.81121826171875,335.9470672607422,232.2083969116211
1075,nan,nan,nan,nan,nan,nan,nan
1076,nan,nan,nan,nan,nan,nan,nan
1077,0.17459870874881744,357.6224365234375,142.4490509033203,415.1588134765625,195.92967224121094,386.390625,169.18936157226562
1078,nan,nan,nan,nan,nan,nan,nan
1079,nan,nan,nan,nan,nan,nan,nan
1080,nan,nan,nan,nan,nan,nan,nan
1081,nan,nan,nan,nan,nan,nan,nan
1082,nan,nan,nan,nan,nan,nan,nan
1083,nan,nan,nan,nan,nan,nan,nan
1084,nan,nan,nan,nan,nan,nan,nan
1085,nan,nan,nan,nan,nan,nan,nan
1086,nan,nan,nan,nan,nan,nan,nan
1087,nan,nan,nan,nan,nan,nan,nan
1088,nan,nan,nan,nan,nan,nan,nan
1089,nan,nan,nan,nan,nan,nan,nan
1090,nan,nan,nan,nan,nan,nan,nan
1091,nan,nan,nan,nan,nan,nan,nan
1092,nan,nan,nan,nan,nan,nan,nan
1093,nan,nan,nan,nan,nan,nan,nan
1094,nan,nan,nan,nan,nan,nan,nan
1095,nan,nan,nan,nan,nan,nan,nan
1096,nan,nan,nan,nan,nan,nan,nan
1097,nan,nan,nan,nan,nan,nan,nan
1098,nan,nan,nan,nan,nan,nan,nan
1099,nan,nan,nan,nan,nan,nan,nan
1100,nan,nan,nan,nan,nan,nan,nan
1101,nan,nan,nan,nan,nan,nan,nan
1102,nan,nan,nan,nan,nan,nan,nan
1103,nan,nan,nan,nan,nan,nan,nan
1104,nan,nan,nan,nan,nan,nan,nan
1105,nan,nan,nan,nan,nan,nan,nan
1106,nan,nan,nan,nan,nan,nan,nan
1107,nan,nan,nan,nan,nan,nan,nan
1108,nan,nan,nan,nan,nan,nan,nan
1109,nan,nan,nan,nan,nan,nan,nan
1110,nan,nan,nan,nan,nan,nan,nan
1111,nan,nan,nan,nan,nan,nan,nan
1112,nan,nan,nan,nan,nan,nan,nan
1113,nan,nan,nan,nan,nan,nan,nan
1114,nan,nan,nan,nan,nan,nan,nan
1115,nan,nan,nan,nan,nan,nan,nan
1116,nan,nan,nan,nan,nan,nan,nan
1117,nan,nan,nan,nan,nan,nan,nan
1118,nan,nan,nan,nan,nan,nan,nan
1119,nan,nan,nan,nan,nan,nan,nan
1120,nan,nan,nan,nan,nan,nan,nan
1121,nan,nan,nan,nan,nan,nan,nan
1122,nan,nan,nan,nan,nan,nan,nan
1123,nan,nan,nan,nan,nan,nan,nan
1124,nan,nan,nan,nan,nan,nan,nan
1125,nan,nan,nan,nan,nan,nan,nan
1126,nan,nan,nan,nan,nan,nan,nan
1127,nan,nan,nan,nan,nan,nan,nan
1128,nan,nan,nan,nan,nan,nan,nan
1129,nan,nan,nan,nan,nan,nan,nan
1130,nan,nan,nan,nan,nan,nan,nan
1131,nan,nan,nan,nan,nan,nan,nan
1132,nan,nan,nan,nan,nan,nan,nan
1133,nan,nan,nan,nan,nan,nan,nan
1134,nan,nan,nan,nan,nan,nan,nan
1135,nan,nan,nan,nan,nan,nan,nan
1136,nan,nan,nan,nan,nan,nan,nan
1137,nan,nan,nan,nan,nan,nan,nan
1138,nan,nan,nan,nan,nan,nan,nan
1139,nan,nan,nan,nan,nan,nan,nan
1140,nan,nan,nan,nan,nan,nan,nan
1141,nan,nan,nan,nan,nan,nan,nan
1142,nan,nan,nan,nan,nan,nan,nan
1143,nan,nan,nan,nan,nan,nan,nan
1144,nan,nan,nan,nan,nan,nan,nan
1145,nan,nan,nan,nan,nan,nan,nan
1146,nan,nan,nan,nan,nan,nan,nan
1147,nan,nan,nan,nan,nan,nan,nan
1148,nan,nan,nan,nan,nan,nan,nan
1149,nan,nan,nan,nan,nan,nan,nan
1150,nan,nan,nan,nan,nan,nan,nan
1151,nan,nan,nan,nan,nan,nan,nan
1152,nan,nan,nan,nan,nan,nan,nan
1153,nan,nan,nan,nan,nan,nan,nan
1154,nan,nan,nan,nan,nan,nan,nan
1155,nan,nan,nan,nan,nan,nan,nan
1156,nan,nan,nan,nan,nan,nan,nan
1157,nan,nan,nan,nan,nan,nan,nan
1158,nan,nan,nan,nan,nan,nan,nan
1159,nan,nan,nan,nan,nan,nan,nan
1160,nan,nan,nan,nan,nan,nan,nan
1161,nan,nan,nan,nan,nan,nan,nan
1162,nan,nan,nan,nan,nan,nan,nan
1163,nan,nan,nan,nan,nan,nan,nan
1164,nan,nan,nan,nan,nan,nan,nan
1165,nan,nan,nan,nan,nan,nan,nan
1166,nan,nan,nan,nan,nan,nan,nan
1167,nan,nan,nan,nan,nan,nan,nan
1168,nan,nan,nan,nan,nan,nan,nan
1169,nan,nan,nan,nan,nan,nan,nan
1170,nan,nan,nan,nan,nan,nan,nan
1171,nan,nan,nan,nan,nan,nan,nan
1172,nan,nan,nan,nan,nan,nan,nan
1173,nan,nan,nan,nan,nan,nan,nan
1174,nan,nan,nan,nan,nan,nan,nan
1175,nan,nan,nan,nan,nan,nan,nan
1176,nan,nan,nan,nan,nan,nan,nan
1177,nan,nan,nan,nan,nan,nan,nan
1178,nan,nan,nan,nan,nan,nan,nan
1179,nan,nan,nan,nan,nan,nan,nan
1180,nan,nan,nan,nan,nan,nan,nan
1181,nan,nan,nan,nan,nan,nan,nan
1182,nan,nan,nan,nan,nan,nan,nan
1183,nan,nan,nan,nan,nan,nan,nan
1184,nan,nan,nan,nan,nan,nan,nan
1185,nan,nan,nan,nan,nan,nan,nan
1186,nan,nan,nan,nan,nan,nan,nan
1187,nan,nan,nan,nan,nan,nan,nan
1188,nan,nan,nan,nan,nan,nan,nan
1189,nan,nan,nan,nan,nan,nan,nan
1190,nan,nan,nan,nan,nan,nan,nan
1191,nan,nan,nan,nan,nan,nan,nan
1192,nan,nan,nan,nan,nan,nan,nan
1193,nan,nan,nan,nan,nan,nan,nan
1194,nan,nan,nan,nan,nan,nan,nan
1195,nan,nan,nan,nan,nan,nan,nan
1196,nan,nan,nan,nan,nan,nan,nan
1197,nan,nan,nan,nan,nan,nan,nan
1198,nan,nan,nan,nan,nan,nan,nan
1199,nan,nan,nan,nan,nan,nan,nan
1200,nan,nan,nan,nan,nan,nan,nan
1201,nan,nan,nan,nan,nan,nan,nan
1202,nan,nan,nan,nan,nan,nan,nan
1203,nan,nan,nan,nan,nan,nan,nan
1204,nan,nan,nan,nan,nan,nan,nan
1205,nan,nan,nan,nan,nan,nan,nan
1206,nan,nan,nan,nan,nan,nan,nan
1207,nan,nan,nan,nan,nan,nan,nan
1208,nan,nan,nan,nan,nan,nan,nan
1209,nan,nan,nan,nan,nan,nan,nan
1210,nan,nan,nan,nan,nan,nan,nan
1211,nan,nan,nan,nan,nan,nan,nan
1212,nan,nan,nan,nan,nan,nan,nan
1213,nan,nan,nan,nan,nan,nan,nan
1214,nan,nan,nan,nan,nan,nan,nan
1215,nan,nan,nan,nan,nan,nan,nan
1216,nan,nan,nan,nan,nan,nan,nan
1217,nan,nan,nan,nan,nan,nan,nan
1218,nan,nan,nan,nan,nan,nan,nan
1219,nan,nan,nan,nan,nan,nan,nan
1220,nan,nan,nan,nan,nan,nan,nan
1221,nan,nan,nan,nan,nan,nan,nan
1222,nan,nan,nan,nan,nan,nan,nan
1223,nan,nan,nan,nan,nan,nan,nan
1224,nan,nan,nan,nan,nan,nan,nan
1225,nan,nan,nan,nan,nan,nan,nan
1226,nan,nan,nan,nan,nan,nan,nan
1227,nan,nan,nan,nan,nan,nan,nan
1228,nan,nan,nan,nan,nan,nan,nan
1229,nan,nan,nan,nan,nan,nan,nan
1230,nan,nan,nan,nan,nan,nan,nan
1231,nan,nan,nan,nan,nan,nan,nan
1232,nan,nan,nan,nan,nan,nan,nan
1233,nan,nan,nan,nan,nan,nan,nan
1234,nan,nan,nan,nan,nan,nan,nan
1235,nan,nan,nan,nan,nan,nan,nan
1236,nan,nan,nan,nan,nan,nan,nan
1237,nan,nan,nan,nan,nan,nan,nan
1238,nan,nan,nan,nan,nan,nan,nan
1239,nan,nan,nan,nan,nan,nan,nan
1240,nan,nan,nan,nan,nan,nan,nan
1241,nan,nan,nan,nan,nan,nan,nan
1242,nan,nan,nan,nan,nan,nan,nan
1243,nan,nan,nan,nan,nan,nan,nan
1244,nan,nan,nan,nan,nan,nan,nan
1245,nan,nan,nan,nan,nan,nan,nan
1246,nan,nan,nan,nan,nan,nan,nan
1247,nan,nan,nan,nan,nan,nan,nan
1248,nan,nan,nan,nan,nan,nan,nan
1249,nan,nan,nan,nan,nan,nan,nan
1250,nan,nan,nan,nan,nan,nan,nan
1251,nan,nan,nan,nan,nan,nan,nan
1252,nan,nan,nan,nan,nan,nan,nan
1253,nan,nan,nan,nan,nan,nan,nan
1254,nan,nan,nan,nan,nan,nan,nan
1255,nan,nan,nan,nan,nan,nan,nan
1256,nan,nan,nan,nan,nan,nan,nan
1257,nan,nan,nan,nan,nan,nan,nan
1258,nan,nan,nan,nan,nan,nan,nan
1259,nan,nan,nan,nan,nan,nan,nan
1260,nan,nan,nan,nan,nan,nan,nan
1261,nan,nan,nan,nan,nan,nan,nan
1262,nan,nan,nan,nan,nan,nan,nan
1263,nan,nan,nan,nan,nan,nan,nan
1264,nan,nan,nan,nan,nan,nan,nan
1265,nan,nan,nan,nan,nan,nan,nan
1266,nan,nan,nan,nan,nan,nan,nan
1267,nan,nan,nan,nan,nan,nan,nan
1268,nan,nan,nan,nan,nan,nan,nan
1269,nan,nan,nan,nan,nan,nan,nan
1270,nan,nan,nan,nan,nan,nan,nan
1271,nan,nan,nan,nan,nan,nan,nan
1272,0.19310471415519714,397.82196044921875,146.2569122314453,496.25091552734375,221.22601318359375,447.03643798828125,183.74146270751953
1273,0.6855523586273193,427.96966552734375,142.98794555664062,529.9229736328125,219.7555389404297,478.9463195800781,181.37174224853516
1274,0.8034955859184265,501.52978515625,152.73350524902344,589.4140014648438,224.95468139648438,545.4718933105469,188.8440933227539
1275,0.8297069072723389,571.3494873046875,160.49501037597656,664.5686645507812,231.55357360839844,617.9590759277344,196.0242919921875
1276,0.8516494035720825,620.9664306640625,159.07228088378906,718.560546875,236.6623992919922,669.7634887695312,197.86734008789062
1277,0.8694071769714355,674.2117919921875,173.83843994140625,768.4864501953125,251.139892578125,721.34912109375,212.48916625976562
1278,0.8725966215133667,715.5767822265625,196.42987060546875,809.5675048828125,267.28948974609375,762.5721435546875,231.85968017578125
1279,0.8660547733306885,754.9268188476562,199.13784790039062,847.517578125,286.98492431640625,801.2221984863281,243.06138610839844
1280,0.863230288028717,807.3878173828125,240.72372436523438,894.1435546875,314.1188049316406,850.7656860351562,277.4212646484375
1281,0.8537577390670776,831.446533203125,262.0439147949219,937.811767578125,352.66265869140625,884.629150390625,307.35328674316406
1282,0.8664118051528931,872.9573974609375,307.05938720703125,968.93359375,383.1827087402344,920.9454956054688,345.1210479736328
1283,0.7465560436248779,909.2562255859375,339.74981689453125,998.240966796875,419.688720703125,953.7485961914062,379.7192687988281
1284,0.8527424335479736,939.4868774414062,386.3125305175781,1026.33642578125,455.0650634765625,982.9116516113281,420.6887969970703
1285,0.8628884553909302,978.020263671875,401.67529296875,1063.158935546875,477.4495849609375,1020.589599609375,439.56243896484375
1286,0.8623740077018738,981.9431762695312,418.63055419921875,1091.333740234375,509.6920166015625,1036.6384582519531,464.1612854003906
1287,0.8924609422683716,1016.2033081054688,452.94073486328125,1104.806640625,527.628173828125,1060.5049743652344,490.2844543457031
1288,0.8967071771621704,1036.134033203125,478.77783203125,1121.6591796875,553.4215698242188,1078.8966064453125,516.0997009277344
1289,0.8553586006164551,1053.529052734375,481.6630554199219,1140.233154296875,566.257080078125,1096.881103515625,523.9600677490234
1290,0.8659056425094604,1075.546630859375,495.80169677734375,1160.603515625,576.1677856445312,1118.0750732421875,535.9847412109375
1291,0.8771020770072937,1089.817626953125,502.5114440917969,1174.0048828125,578.6807861328125,1131.9112548828125,540.5961151123047
1292,0.8840312361717224,1088.7882080078125,501.2399597167969,1174.530517578125,578.3897705078125,1131.6593627929688,539.8148651123047
1293,0.8808503150939941,1087.77197265625,499.6083068847656,1173.91455078125,577.2925415039062,1130.84326171875,538.4504241943359
1294,0.8803319334983826,1087.9970703125,500.232177734375,1173.6722412109375,577.3966674804688,1130.8346557617188,538.8144226074219
1295,0.8739968538284302,1088.59228515625,499.9931945800781,1174.071044921875,577.3775634765625,1131.3316650390625,538.6853790283203
1296,0.8802769780158997,1087.9033203125,499.6786193847656,1173.7548828125,576.9412841796875,1130.8291015625,538.3099517822266
1297,0.8781111240386963,1087.5535888671875,499.9774475097656,1173.271484375,577.1160888671875,1130.4125366210938,538.5467681884766
1298,0.88321852684021,1086.8486328125,498.91229248046875,1172.92333984375,577.3680419921875,1129.885986328125,538.1401672363281
1299,0.8843952417373657,1086.05126953125,498.7027587890625,1173.188232421875,577.8220825195312,1129.6197509765625,538.2624206542969
1300,0.8668857216835022,1082.630615234375,497.2436828613281,1174.6982421875,577.6609497070312,1128.6644287109375,537.4523162841797
1301,0.8708208203315735,1085.840087890625,498.1754150390625,1173.622314453125,577.5853271484375,1129.731201171875,537.88037109375
1302,0.8715296387672424,1085.0927734375,497.6263427734375,1174.606689453125,577.9003295898438,1129.8497314453125,537.7633361816406
1303,0.8790804147720337,1085.1044921875,497.9246520996094,1173.5535888671875,578.1802978515625,1129.3290405273438,538.0524749755859
1304,0.8513246774673462,1082.187255859375,496.6758728027344,1173.59130859375,577.236328125,1127.8892822265625,536.9561004638672
1305,0.8590514063835144,1084.623779296875,495.87432861328125,1173.626953125,576.8021850585938,1129.1253662109375,536.3382568359375
1306,0.8534830212593079,1082.7762451171875,496.0242004394531,1173.3438720703125,577.2972412109375,1128.06005859375,536.6607208251953
1307,0.8575711250305176,1083.9088134765625,496.29803466796875,1173.015869140625,577.1854248046875,1128.4623413085938,536.7417297363281
1308,0.8610659837722778,1082.346435546875,496.81658935546875,1172.7186279296875,577.9951171875,1127.5325317382812,537.4058532714844
1309,0.8601902723312378,1081.858642578125,496.8306884765625,1172.760009765625,578.4266967773438,1127.309326171875,537.6286926269531
1310,0.861291229724884,1082.240478515625,496.8252868652344,1172.7528076171875,578.2984619140625,1127.4966430664062,537.5618743896484
1311,0.863265872001648,1081.02685546875,495.9962158203125,1172.91357421875,578.4539184570312,1126.97021484375,537.2250671386719
1312,0.8618088960647583,1082.760986328125,496.7956237792969,1172.821044921875,578.4886474609375,1127.791015625,537.6421356201172
1313,0.8894463777542114,1084.185791015625,502.13360595703125,1170.30615234375,580.418212890625,1127.2459716796875,541.2759094238281
1314,0.8709895014762878,1080.3642578125,503.5367431640625,1169.128173828125,582.125732421875,1124.7462158203125,542.8312377929688
1315,0.871369481086731,1080.1175537109375,503.7237548828125,1169.082275390625,582.365966796875,1124.5999145507812,543.0448608398438
1316,0.875909149646759,1082.564208984375,503.8693542480469,1168.915283203125,582.7235107421875,1125.73974609375,543.2964324951172
1317,0.8747696280479431,1082.2452392578125,503.8244934082031,1168.916748046875,582.023681640625,1125.5809936523438,542.9240875244141
1318,0.874126136302948,1081.8837890625,503.8341064453125,1168.9888916015625,582.0752563476562,1125.4363403320312,542.9546813964844
1319,0.8735207319259644,1080.3572998046875,503.8186340332031,1169.2080078125,582.26123046875,1124.7826538085938,543.0399322509766
1320,0.8422374129295349,1084.826904296875,502.90704345703125,1173.38232421875,574.742431640625,1129.1046142578125,538.8247375488281
1321,0.8497613668441772,1078.8167724609375,469.6363220214844,1174.358642578125,544.272705078125,1126.5877075195312,506.9545135498047
1322,0.8341683745384216,1078.471923828125,446.78173828125,1173.892578125,523.1171264648438,1126.1822509765625,484.9494323730469
1323,0.8315414190292358,1086.45556640625,429.45770263671875,1172.1251220703125,504.68365478515625,1129.2903442382812,467.0706787109375
1324,0.8360581398010254,1083.69482421875,422.02655029296875,1172.2744140625,499.406005859375,1127.984619140625,460.7162780761719
1325,0.8335450887680054,1082.4857177734375,420.4155578613281,1171.8095703125,497.2361755371094,1127.1476440429688,458.82586669921875
1326,0.8391785025596619,1083.51171875,421.81292724609375,1171.906982421875,498.4610595703125,1127.7093505859375,460.1369934082031
1327,0.8208439350128174,1085.9205322265625,417.39239501953125,1172.38623046875,490.94842529296875,1129.1533813476562,454.17041015625
1328,0.8047882318496704,1088.0692138671875,401.40570068359375,1174.736083984375,473.8104248046875,1131.4026489257812,437.6080627441406
1329,0.8449392914772034,1099.52734375,390.2844543457031,1182.56884765625,460.2054748535156,1141.048095703125,425.2449645996094
1330,0.8532314300537109,1113.005859375,378.5365905761719,1195.0308837890625,449.3773498535156,1154.0183715820312,413.95697021484375
1331,0.8498488068580627,1134.60693359375,368.1244812011719,1214.4033203125,434.6045837402344,1174.505126953125,401.3645324707031
1332,0.848451554775238,1153.6337890625,357.711669921875,1232.70751953125,425.2262878417969,1193.170654296875,391.46897888183594
1333,0.805605411529541,1170.169677734375,347.6922607421875,1252.72802734375,418.01776123046875,1211.4488525390625,382.8550109863281
1334,0.7755975127220154,1190.896484375,339.13616943359375,1267.47021484375,405.6268310546875,1229.183349609375,372.3815002441406
1335,0.8379546403884888,1207.9317626953125,324.20703125,1286.9425048828125,392.2879638671875,1247.4371337890625,358.24749755859375
1336,0.8848322629928589,1223.228515625,316.77716064453125,1299.361083984375,384.45745849609375,1261.2947998046875,350.6173095703125
1337,0.8674584627151489,1234.960693359375,310.819091796875,1308.9415283203125,382.78302001953125,1271.9511108398438,346.8010559082031
1338,0.7372730374336243,1255.221923828125,300.27581787109375,1333.87451171875,367.5863952636719,1294.5482177734375,333.9311065673828
1339,0.6546053886413574,1271.56103515625,289.7784118652344,1343.8521728515625,357.3811340332031,1307.7066040039062,323.57977294921875
1340,nan,nan,nan,nan,nan,nan,nan
1341,nan,nan,nan,nan,nan,nan,nan
1342,0.4214727580547333,1288.3333740234375,269.11553955078125,1365.862548828125,330.6676940917969,1327.0979614257812,299.89161682128906
1343,nan,nan,nan,nan,nan,nan,nan
1344,0.7805997729301453,1275.93115234375,245.42266845703125,1359.1396484375,313.50946044921875,1317.535400390625,279.466064453125
1345,0.7877709865570068,1269.900390625,249.69168090820312,1350.4638671875,321.4122619628906,1310.18212890625,285.5519714355469
1346,0.6422155499458313,1264.6834716796875,250.89981079101562,1348.031005859375,321.2933349609375,1306.3572387695312,286.09657287597656
1347,0.7134401798248291,1265.2216796875,251.45480346679688,1348.3895263671875,317.9746398925781,1306.8056030273438,284.7147216796875
1348,0.7152783274650574,1266.0107421875,251.65484619140625,1348.4364013671875,317.55999755859375,1307.2235717773438,284.607421875
1349,0.7083130478858948,1266.1075439453125,251.64306640625,1348.309326171875,317.4210510253906,1307.2084350585938,284.5320587158203
1350,0.7071617841720581,1266.244384765625,251.72552490234375,1348.5546875,317.65228271484375,1307.3995361328125,284.68890380859375
